#{"t_start": 1744811708.0384393, "env_id": "footsteps-planning-any-obstacle-multigoal-v0"}
r,l,t
-100.311658,76,6795.515645
-59.696372,49,6796.311173
-43.770961,39,6796.660752
-3.080688,4,6797.029556
-32.758875,29,6797.134923
-48.309878,42,6797.495182
-36.523621,32,6797.932916
-41.445344,36,6798.309177
-58.655782,49,6798.775198
-42.021453,37,6799.297714
-61.735364,51,6799.741919
-54.274666,46,6800.316718
-50.429681,42,6800.870233
-77.051107,61,6801.397364
-48.704068,41,6802.083579
-24.521053,23,6802.519881
-61.858494,52,6802.827737
-23.689043,22,6803.195872
-46.273651,41,6803.478098
-81.618755,62,6803.981405
-79.128687,62,6804.709203
-40.209572,34,6805.371103
-60.291311,50,6805.787459
-35.727378,31,6806.308907
-64.764443,52,6806.721403
-22.222315,21,6807.270639
-43.19191,38,6807.542619
-24.022499,22,6807.948689
-34.212441,30,6808.240799
-59.735806,48,6808.61693
-13.894577,14,6809.151368
-65.098701,54,6809.391636
-45.566241,41,6810.014803
-7.305199,8,6810.447253
-14.057603,14,6810.550214
-56.143952,46,6810.768671
-54.466173,46,6811.323561
-19.455546,19,6811.813822
-19.417502,19,6812.029401
-42.252498,37,6812.286124
-57.204384,47,6812.709587
-38.065714,33,6813.302629
-61.996114,52,6813.75895
-38.427103,34,6814.33867
-56.201871,47,6814.764993
-51.994747,43,6815.310977
-56.924964,47,6815.802348
-36.274489,32,6816.295268
-35.220583,31,6816.63129
-19.103201,18,6816.844729
-50.334675,42,6817.237574
-22.198948,21,6817.55088
-22.026214,22,6817.822288
-36.741784,33,6818.093068
-27.628137,25,6818.436818
-49.242224,41,6818.733317
-12.809106,13,6819.191112
-61.530975,50,6819.399593
-68.440963,56,6819.942989
-37.461803,34,6820.525235
-49.318036,41,6820.937497
-24.888103,24,6821.373903
-32.271492,29,6821.65567
-70.526504,57,6822.050384
-29.013098,27,6822.477225
-73.338817,58,6822.704604
-40.314022,36,6823.085231
-69.966643,56,6823.35827
-45.206158,39,6823.984885
-31.34284,29,6824.412424
-11.341553,12,6824.721873
-45.87256,39,6824.905243
-34.532791,31,6825.357913
-23.548131,22,6825.700813
-64.069805,52,6826.006545
-13.295018,13,6826.53998
-46.951093,41,6826.76492
-28.444012,26,6827.209559
-74.83024,58,6827.561787
-50.855677,43,6828.186651
-24.978477,23,6828.695391
-15.900402,16,6829.064438
-24.628114,23,6829.287992
-21.65058,21,6829.572141
-20.212593,19,6829.852784
-59.987724,50,6830.149161
-37.605618,34,6830.735726
-36.643493,33,6831.13291
-33.986042,30,6831.518639
-57.855391,49,6831.9244
-13.6301,14,6832.489941
-37.048812,33,6832.680732
-37.090483,33,6833.115003
-99.551629,74,6833.615776
-50.423059,42,6834.464584
-34.563251,31,6834.934216
-36.631312,32,6835.33672
-26.373647,24,6835.695151
-41.553793,36,6835.991458
-43.568874,37,6836.403932
-15.923506,16,6836.822938
-41.476744,36,6837.041576
-42.54625,36,6837.455829
-19.304424,18,6837.838329
-41.607245,37,6838.098067
-55.195257,45,6838.54685
-29.622926,27,6839.046897
-29.724533,27,6839.344337
-40.648262,35,6839.692488
-15.396267,15,6840.065072
-6.09531,7,6840.218785
-24.1964,23,6840.32972
-15.130813,15,6840.609999
-70.813992,56,6840.854726
-44.146234,38,6841.456966
-52.64063,44,6841.907342
-51.824914,44,6842.442157
-23.117542,22,6842.908053
-33.259844,29,6843.173041
-48.04533,41,6843.518362
-81.546741,58,6844.041483
-26.722796,25,6844.619893
-49.58057,42,6844.813965
-18.787576,18,6845.086938
-48.688466,42,6845.323704
-45.412227,40,6845.778304
-35.355597,31,6846.187424
-23.424952,22,6846.51218
-47.314831,41,6846.828373
-32.928189,29,6847.272846
-54.767116,45,6847.638963
-48.345118,42,6848.11606
-9.36538,10,6848.493862
-59.62671,49,6848.60779
-27.698141,25,6848.937587
-65.576066,52,6849.144041
-58.790247,49,6849.72717
-35.509747,31,6850.267148
-33.623254,31,6850.584555
-38.603708,33,6850.809399
-16.279098,16,6851.032804
-27.915291,26,6851.157641
-38.942103,35,6851.351568
-71.800569,57,6851.627513
-33.950018,31,6852.232537
-16.271672,16,6852.567611
-22.821198,22,6852.759223
-23.325403,22,6853.007458
-35.627545,32,6853.286352
-42.780965,37,6853.639601
-31.168456,29,6854.063813
-44.317098,37,6854.405876
-41.80954,36,6854.810248
-68.424412,56,6855.242449
-50.872574,42,6855.843771
-35.948937,32,6856.303327
-24.803787,23,6856.6501
-57.13063,48,6856.966699
-7.308042,8,6857.45067
-7.57622,8,6857.601702
-53.637064,45,6857.728794
-31.231121,28,6858.093418
-61.941446,51,6858.451909
-20.800633,20,6859.018985
-36.756407,33,6859.222943
-57.019978,47,6859.466771
-50.831418,44,6859.793374
-26.689987,25,6860.080365
-42.191892,36,6860.274874
-22.984379,21,6860.510814
-40.923151,35,6860.674757
-67.608265,54,6860.936723
-51.84825,44,6861.532841
-31.318196,28,6862.014713
-62.952252,52,6862.381854
-31.89014,28,6862.948732
-40.813773,35,6863.310616
-25.527912,23,6863.707067
-62.063288,50,6864.036501
-60.964266,49,6864.621038
-10.583403,11,6865.151337
-53.23752,46,6865.336562
-20.983883,20,6865.82113
-27.743202,26,6866.064042
-65.92217,53,6866.427001
-69.037041,55,6867.051975
-26.839453,25,6867.635319
-27.113439,25,6867.927807
-52.121494,43,6868.256832
-39.602435,34,6868.729626
-18.999278,18,6869.103822
-46.886085,40,6869.342033
-35.470784,31,6869.779821
-42.697667,37,6870.149307
-31.846927,28,6870.544218
-66.47446,55,6870.909161
-27.305859,25,6871.513595
-50.266054,42,6871.833042
-15.284547,15,6872.241442
-24.302269,23,6872.411387
-24.221913,23,6872.707463
-12.072264,12,6872.951096
-29.324832,27,6873.116768
-61.245178,50,6873.469838
-42.230909,37,6874.062212
-57.553759,47,6874.495879
-73.629787,62,6875.0665
-21.501472,21,6875.713609
-48.541864,41,6875.995615
-7.267587,8,6876.404194
-15.47958,15,6876.508061
-14.010717,14,6876.673276
-44.903094,39,6876.88905
-24.329436,22,6877.316319
-53.460605,44,6877.612927
-24.813122,23,6878.08025
-20.41868,20,6878.349295
-32.019183,29,6878.605379
-37.305412,32,6878.968061
-49.043519,41,6879.351296
-47.982955,40,6879.847893
-58.95253,48,6880.323068
-16.547266,16,6880.81336
-74.203084,60,6881.067703
-22.871098,22,6881.719936
-33.036704,29,6881.981528
-63.528071,53,6882.353995
-51.236522,42,6882.898575
-29.199284,26,6883.332781
-33.672991,31,6883.627292
-54.143711,45,6884.040241
-63.733634,52,6884.565447
-12.95859,13,6885.126988
-32.241452,29,6885.307881
-39.302645,34,6885.649282
-16.123487,16,6886.009628
-18.2211,18,6886.22192
-55.618065,46,6886.472683
-30.83428,27,6886.989848
-36.578587,33,6887.312187
-25.820636,24,6887.717429
-31.56391,29,6887.999781
-56.12407,48,6888.369639
-36.771698,32,6888.909224
-14.230116,14,6889.283205
-44.933312,39,6889.485296
-54.442261,47,6889.942975
-25.607216,23,6890.434879
-46.530076,39,6890.73513
-39.546588,35,6891.185072
-31.569812,28,6891.550919
-21.229551,20,6891.854636
-32.040498,28,6892.128089
-28.102415,25,6892.326879
-34.751439,31,6892.517829
-27.745792,26,6892.764547
-21.984524,21,6893.085715
-15.77904,15,6893.320841
-42.525363,36,6893.526803
-36.484341,32,6893.954832
-25.300734,24,6894.338495
-46.332358,40,6894.644027
-39.0467,34,6895.094141
-55.405684,47,6895.501438
-23.790881,22,6896.03569
-59.253319,48,6896.331111
-26.860273,25,6896.847375
-44.110908,39,6897.168244
-15.192128,15,6897.6128
-53.510166,45,6897.832026
-34.084344,30,6898.325744
-38.25435,33,6898.681692
-15.586559,15,6899.081647
-5.184132,6,6899.231168
-32.795054,29,6899.300951
-63.238829,51,6899.616189
-53.371789,44,6900.04416
-22.938831,22,6900.510958
-10.366647,11,6900.747579
-37.975358,33,6900.909118
-12.043585,12,6901.259662
-69.120053,39,6901.373434
-56.749217,47,6901.653023
-51.323865,44,6901.984809
-48.612258,43,6902.489926
-44.020513,38,6902.971173
-41.562376,36,6903.400054
-41.693993,36,6903.820267
-7.117962,8,6904.215967
-15.435829,15,6904.320922
-45.50328,39,6904.539804
-46.280038,39,6904.986679
-43.670771,37,6905.449411
-12.797627,13,6905.830361
-28.232456,26,6906.010416
-9.723336,10,6906.285512
-48.251417,42,6906.471708
-46.132671,39,6906.998491
-15.207025,15,6907.410384
-36.777848,33,6907.624286
-25.344546,23,6907.997196
-16.6064,16,6908.251088
-9.402417,10,6908.425689
-24.58292,23,6908.565736
-44.567344,39,6908.812909
-25.543058,23,6909.079652
-48.337331,42,6909.261622
-47.647503,41,6909.558509
-21.158519,20,6909.846123
-7.374009,8,6909.980996
-50.008917,43,6910.07974
-40.572679,35,6910.396371
-31.745029,29,6910.710779
-62.766484,51,6911.055197
-33.978962,30,6911.608933
-51.541163,43,6911.974464
-31.01936,28,6912.477022
-22.488793,21,6912.787687
-34.002266,30,6913.045524
-70.91131,58,6913.434988
-46.806927,39,6914.124121
-13.660378,14,6914.51709
-19.704287,19,6914.692965
-14.896621,15,6914.910306
-66.024332,54,6915.178144
-63.533522,51,6915.787303
-37.820837,33,6916.319008
-36.218589,32,6916.702057
-37.067666,33,6917.09862
-55.928666,48,6917.518653
-30.376456,27,6918.002882
-47.265144,40,6918.313548
-19.359584,18,6918.770934
-20.203364,19,6918.99034
-66.540125,53,6919.277661
-64.92696,52,6919.89108
-41.747408,37,6920.441307
-38.731902,35,6920.85805
-30.782158,27,6921.240736
-26.987972,25,6921.54986
-21.164323,20,6921.845799
-75.348227,60,6922.142876
-26.443622,26,6922.598563
-63.762075,51,6922.80724
-53.594953,46,6923.254889
-9.465323,10,6923.715447
-10.774483,11,6923.832696
-64.466589,52,6924.025836
-23.275815,22,6924.596463
-13.756618,14,6924.837754
-69.27192,57,6925.073328
-50.810044,42,6925.707122
-49.303049,41,6926.224773
-29.822233,27,6926.664273
-69.342401,54,6927.024616
-38.632869,34,6927.624834
-56.114185,48,6928.063164
-44.635812,39,6928.589967
-17.95652,17,6929.014983
-45.245277,38,6929.248856
-53.394605,45,6929.73226
-50.727547,43,6930.252834
-15.050161,15,6930.676933
-50.46014,38,6930.884716
-36.744445,32,6931.304003
-32.234768,29,6931.664426
-34.39795,30,6932.002306
-52.913406,45,6932.387007
-53.673193,44,6932.928574
-30.448885,28,6933.404369
-61.144875,50,6933.769823
-71.509521,57,6934.317932
-35.536723,31,6934.943398
-18.866785,18,6935.267832
-58.016112,48,6935.519995
-20.10239,19,6935.995332
-29.26488,26,6936.254703
-35.738243,32,6936.456717
-27.365693,25,6936.677852
-7.520758,8,6936.834799
-51.416982,44,6936.955072
-13.844493,14,6937.420943
-19.643446,19,6937.588618
-62.141356,51,6937.863076
-50.963983,44,6938.454681
-6.179751,7,6938.900174
-8.642902,9,6938.995611
-65.133474,52,6939.168675
-51.286065,43,6939.777509
-19.079489,18,6940.235042
-18.677207,18,6940.438452
-66.78191,54,6940.704251
-26.994154,25,6941.279664
-47.061039,40,6941.571278
-56.367199,47,6942.04787
-30.599798,28,6942.525553
-31.23895,28,6942.862701
-43.033543,37,6943.069146
-31.395476,28,6943.31513
-43.88559,37,6943.521647
-46.248115,39,6943.86215
-18.169607,17,6944.125217
-48.085028,40,6944.270885
-34.465902,30,6944.539394
-8.423804,9,6944.74987
-40.535489,35,6944.855221
-30.063857,27,6945.195181
-40.856832,36,6945.511972
-33.83936,30,6945.875421
-30.301931,27,6946.080995
-22.88921,22,6946.271349
-23.568291,22,6946.519145
-27.655684,25,6946.792009
-31.441093,29,6947.094424
-34.878178,31,6947.451488
-48.015201,42,6947.825377
-25.572985,24,6948.297034
-30.265019,27,6948.559524
-24.244925,22,6948.848632
-30.126084,27,6949.116599
-28.287853,26,6949.476803
-30.133993,27,6949.845983
-11.524949,12,6950.033866
-20.249867,19,6950.129299
-40.763008,35,6950.355402
-49.320408,41,6950.776512
-42.062805,37,6951.260412
-53.61228,44,6951.699992
-64.297113,51,6952.29632
-39.729427,35,6952.860085
-46.592728,40,6953.403824
-42.889031,37,6953.955208
-26.6567,25,6954.435152
-15.341122,15,6954.752643
-54.815326,45,6954.991168
-39.173877,35,6955.553184
-37.836683,34,6956.009953
-35.491463,32,6956.497771
-100.651738,75,6957.031367
-20.149365,20,6957.874787
-26.274835,24,6958.151447
-54.443446,46,6958.483904
-26.905793,25,6958.997408
-39.083872,34,6959.297246
-21.914996,21,6959.696626
-46.011875,39,6959.974122
-52.558412,43,6960.433985
-28.955732,26,6960.904683
-50.353394,43,6961.239583
-39.608053,34,6961.541008
-85.309127,66,6961.821676
-30.885855,28,6962.367028
-8.182618,9,6962.673631
-69.750551,56,6962.858025
-51.605113,43,6963.46082
-26.656603,25,6963.935917
-31.293779,29,6964.255936
-25.960376,24,6964.571006
-66.034035,54,6964.8959
-33.808919,30,6965.474951
-35.352197,32,6965.854067
-20.115223,19,6966.182306
-27.94331,26,6966.411688
-42.24357,37,6966.723794
-59.94647,49,6967.186429
-13.711271,14,6967.707065
-46.850298,41,6967.917958
-12.734998,13,6968.33786
-10.515273,11,6968.506063
-49.232679,42,6968.683817
-32.170144,29,6969.154291
-46.495847,39,6969.498372
-18.697595,18,6969.940437
-77.411136,60,6970.223087
-17.355344,17,6970.829307
-36.305041,18,6971.027333
-12.849334,13,6971.243257
-7.282687,8,6971.378438
-39.267397,34,6971.517104
-54.500232,45,6971.936266
-44.87357,40,6972.464164
-37.180053,33,6972.914437
-27.424219,25,6973.268138
-35.458778,31,6973.556892
-64.376556,54,6974.005032
-31.50254,28,6974.570521
-12.75876,13,6974.852209
-41.787282,37,6975.038411
-73.851749,58,6975.523275
-38.046654,33,6976.143903
-19.837911,19,6976.499961
-55.707635,46,6976.772341
-43.013149,37,6977.303155
-24.438394,23,6977.72256
-28.103795,26,6977.9889
-54.428775,46,6978.311168
-41.969576,36,6978.829989
-10.349781,11,6979.129787
-52.054119,43,6979.243766
-41.132591,35,6979.532768
-69.905153,57,6979.819247
-45.756446,40,6980.296448
-62.440594,50,6980.77069
-27.471256,25,6981.297992
-22.637907,21,6981.60216
-32.775696,29,6981.859945
-61.068959,51,6982.240983
-72.389366,57,6982.858113
-57.722157,50,6983.524097
-54.388328,46,6984.127707
-45.985166,39,6984.648897
-88.033672,67,6985.150285
-45.852143,39,6985.907049
-50.742642,43,6986.347349
-30.304932,27,6986.797896
-53.969919,44,6987.12577
-69.598393,55,6987.694293
-23.986977,22,6988.273732
-51.55598,44,6988.563272
-68.251077,54,6989.117432
-23.927556,22,6989.706033
-51.35147,38,6990.002511
-15.66694,15,6990.415578
-71.079664,57,6990.652985
-35.48453,32,6991.292813
-14.830275,15,6991.627105
-27.625929,25,6991.813636
-17.594509,17,6992.091257
-36.692007,32,6992.343957
-67.59579,54,6992.681025
-40.694173,36,6993.044447
-28.202164,25,6993.300894
-45.687998,39,6993.541375
-51.72273,44,6993.96475
-26.516543,24,6994.430948
-64.360306,52,6994.747767
-34.154739,30,6995.302227
-18.368394,18,6995.620983
-10.670057,11,6995.81632
-23.231589,22,6995.968268
-73.722418,58,6996.298401
-49.363428,41,6996.931175
-14.419198,14,6997.344006
-71.766209,57,6997.571648
-67.569624,56,6998.237079
-22.861075,22,6998.825053
-46.819701,40,6999.119794
-14.924777,15,6999.541419
-8.417799,9,6999.714907
-17.062409,17,6999.840393
-22.803357,21,7000.049711
-70.347294,56,7000.348662
-65.155854,52,7000.980328
-35.611994,32,7001.520269
-48.111274,41,7001.898553
-45.868182,40,7002.353864
-21.950973,21,7002.789495
-55.886521,47,7003.074944
-56.412983,46,7003.607605
-40.729563,36,7004.152276
-15.34105,15,7004.553603
-35.81979,31,7004.755389
-59.4222,48,7005.115608
-67.798177,54,7005.651349
-30.518624,28,7006.230007
-52.783181,44,7006.574387
-52.527964,45,7007.078
-21.579545,20,7007.532881
-40.002522,34,7007.820797
-26.777545,25,7008.197998
-53.603025,44,7008.512589
-38.085073,34,7009.035284
-47.60458,41,7009.456198
-24.111566,22,7009.898575
-36.099404,32,7010.168139
-30.035725,28,7010.531451
-35.863412,31,7010.856788
-56.009989,46,7011.090448
-31.793012,29,7011.39711
-56.575067,47,7011.627686
-15.966613,16,7011.995045
-9.6149,10,7012.168611
-41.526524,36,7012.330169
-55.215909,45,7012.756802
-45.970659,40,7013.282573
-24.039298,22,7013.708083
-54.390077,46,7014.011201
-44.49224,38,7014.521613
-56.434484,48,7015.011383
-64.45593,51,7015.565608
-15.410467,15,7016.058261
-9.333221,10,7016.226232
-19.384308,19,7016.381386
-66.380812,53,7016.650571
-58.858799,48,7017.227107
-50.643734,43,7017.788201
-14.986943,15,7018.17414
-41.395754,37,7018.311405
-49.288809,43,7018.59715
-23.805958,22,7018.944109
-54.944778,45,7019.215203
-15.641626,15,7019.651573
-58.649707,47,7019.878501
-15.934196,16,7020.364657
-13.875339,14,7020.559803
-62.809484,53,7020.787594
-43.315299,37,7021.331744
-32.936642,29,7021.722515
-21.053568,20,7022.069201
-37.454254,33,7022.31933
-52.075096,43,7022.711274
-21.781041,21,7023.182127
-30.852421,28,7023.447188
-17.54976,17,7023.72867
-45.228198,38,7023.951433
-43.928355,38,7024.36973
-58.625744,48,7024.815876
-72.488009,57,7025.355303
-59.959312,49,7025.97195
-19.164538,18,7026.448899
-19.8403,19,7026.675287
-19.00135,18,7026.887739
-19.315063,19,7027.095278
-24.194,23,7027.319114
-18.470989,18,7027.596792
-13.261443,13,7027.834328
-39.779132,35,7028.06666
-19.430954,19,7028.437323
-3.05374,4,7028.65857
-45.806284,39,7028.764763
-21.452707,20,7029.190389
-34.364302,30,7029.437038
-41.000328,37,7029.819538
-40.642121,36,7030.216854
-26.742743,25,7030.58131
-36.280831,32,7030.854653
-45.205047,40,7031.235139
-77.737048,61,7031.729025
-61.582092,45,7032.394947
-42.006206,36,7032.875955
-38.791409,33,7033.315736
-59.615042,50,7033.722419
-39.952218,35,7034.256145
-16.326999,16,7034.612591
-46.635387,39,7034.853909
-35.01226,31,7035.303298
-6.387197,7,7035.61922
-71.1012,57,7035.790436
-38.954178,35,7036.424424
-32.290596,29,7036.796869
-24.275019,23,7037.090368
-36.899286,33,7037.357917
-35.33048,32,7037.744209
-16.099684,16,7038.1106
-68.553604,55,7038.371578
-40.598885,35,7039.006052
-51.281437,43,7039.446435
-36.328838,32,7039.927821
-13.21125,13,7040.263896
-35.817112,31,7040.439752
-58.045139,48,7040.85554
-29.122697,26,7041.370302
-36.872562,32,7041.680148
-59.143659,48,7042.070866
-41.741509,36,7042.623955
-32.066794,28,7043.091805
-39.1305,35,7043.325581
-35.787207,32,7043.581971
-48.993837,41,7043.987964
-26.348573,24,7044.429934
-22.025469,21,7044.680885
-14.915378,15,7044.890061
-51.402203,43,7045.135779
-46.287009,39,7045.62679
-37.935725,33,7046.087528
-34.21133,30,7046.4579
-20.726505,20,7046.803686
-32.344213,30,7047.056092
-48.130014,41,7047.421184
-62.973483,51,7047.939879
-30.187142,28,7048.375249
-27.453226,26,7048.571633
-65.169234,53,7048.800768
-52.411865,44,7049.175581
-54.858572,45,7049.665947
-53.837259,45,7050.187984
-43.855384,39,7050.688873
-44.816593,38,7051.134948
-42.667382,38,7051.580079
